dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model,jseq_predicted_device_inference_time,jseq_predicted_device_total_time,jseq_expected_device_finish_time,jseq_expected_device_number_jobs,jseq_predicted_cloud_inference_time,jseq_predicted_cloud_total_time,jseq_expected_cloud_finish_time,jseq_expected_cloud_number_jobs
501,cloud,205.90,216.00,10.00,206.00,1,"3","3",1772290474722,1772290474732,1772290474938,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Barrick Acquires Stake in Celtic Resources
                                        News Description: Canada #39;s Barrick Gold Corp. said Thursday it was acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that potentially gives the Canadian gold giant major clout ahead of next year #39;s auction of Russia #39;s biggest gold deposit.
                                        ",98,825,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.09397188908744,172.028076171875,1772290474894.028,1,165.8803122730597,165.88037109375,1772290474887.8804,0
499,device,325.50,334.00,9.00,325.00,0,"4","3",1772290474618,1772290474627,1772290474952,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: AMD Rolls Out Low-Cost Net Access Device in India
                                        News Description: US chip maker Advanced Micro Devices AMD.N has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world.
                                        ",88,762,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,131.25703133571076,131.257080078125,1772290474749.257,0,154.2809908428124,154.281005859375,1772290474772.281,0
500,device,117.10,441.00,324.00,117.00,0,"4","2",1772290474641,1772290474965,1772290475082,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: First Look: iPod Brings Music to Your Photos (PC World)
                                        News Description: PC World - Apple's latest offers a brilliant color screen and photo capabilities, but the price is high.
                                        ",76,677,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,118.93399102340024,118.93408203125,1772290474759.934,0,148.50895495788524,148.509033203125,1772290474789.509,0
1,cloud,130.60,299.00,168.00,131.00,1,"3","3",1772290474789,1772290474957,1772290475088,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: CEO Eisner to Step Down in Sept 2006 -WSJ
                                        News Description:  NEW YORK (Reuters) - Michael Eisner plans to step down as  Walt Disney Co.'s chief executive when his contract expires in  September 2006, the Wall Street Journal said on Friday.
                                        ",87,738,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,129.93723362237535,248.857421875,1772290475037.8574,2,162.85391487530924,162.85400390625,1772290474951.854,0
502,device,137.00,473.00,336.00,137.00,0,"1","3",1772290474759,1772290475095,1772290475232,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Pakistan questions Indian arms shopping spree
                                        News Description: ISLAMABAD: As the second round of expert-level talks on nuclear confidence building measures (CBMs) between Pakistan and India starts today, the government says that the recent statements coming from New Delhi are  quot;disturbing quot; and sound  quot;paranoid quot;.
                                        ",92,831,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,147.98618543073673,148.920166015625,1772290474907.9202,1,165.54256426391578,165.54248046875,1772290474924.5425,0
3,cloud,152.50,317.00,164.00,153.00,1,"3","3",1772290474938,1772290475102,1772290475255,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Guilty Plea Seen in Computer Associates Case
                                        News Description: Steven Woghin, the former general counsel of Computer Associates, will plead guilty to criminal charges.
                                        ",70,666,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,105.62801770076591,225.972412109375,1772290475163.9724,3,145.628356305804,159.482421875,1772290475097.4824,1
2,device,125.10,519.00,394.00,125.00,1,"3","3",1772290474851,1772290475245,1772290475370,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Technology ; STT, Telekom Malaysia buy 48 pct of Idea
                                        News Description: Singapore government-owned STT and TM International, the international investment arm of Telekom Malaysia, said in a statement on Saturday they had signed  quot;definitive agreements quot; to buy the entire stake of Cingular Wireless in Idea.
                                        ",93,813,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,150.42433115152394,207.344482421875,1772290475058.3445,2,168.4272327520789,269.28125,1772290475120.2812,1
5,cloud,141.60,307.00,166.00,141.00,0,"2","3",1772290475102,1772290475268,1772290475409,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title:  #39;Noles Rebound
                                        News Description: Leon Washington ran for 104 yards and a touchdown and Florida State sacked Alabama-Birmingham #39;s Darrell Hackney eight times Saturday night to rebound from a disappointing loss to Miami with a 34-7 victory.
                                        ",83,745,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,138.20854999332275,226.64013671875,1772290475328.6401,2,154.41573265699532,154.415771484375,1772290475256.4158,0
4,device,128.90,555.00,426.00,129.00,1,"3","3",1772290474958,1772290475384,1772290475513,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Coke opens its coolers to rival products
                                        News Description: Coca Cola is to allow other companies #39; products in its shop coolers for the first time. It has agreed the move in a deal with the European Commission to settle a five year competition case.
                                        ",91,751,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,132.08714822359025,232.431640625,1772290475190.4316,3,157.70132335411884,297.183837890625,1772290475255.1838,1
7,cloud,136.20,342.00,206.00,136.00,1,"3","3",1772290475219,1772290475425,1772290475561,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: US Airways May Liquidate by February
                                        News Description: ALEXANDRIA, Va. Sept. 27, 2004 - US Airways Group Inc. warned in a bankruptcy court filing that it may have to liquidate by February if a judge does not impose a temporary 23 percent pay cut on its union workers.
                                        ",94,766,1772290474615,1772290516961,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,133.5957330241724,257.775390625,1772290475476.7754,3,153.13114445208413,190.546875,1772290475409.5469,1
